Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
pH8_4_D_cluster_DBSCAN_round6_2	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.50	100.00	4273995	0	18	18	591537	591537	237444	237444	879576	879576	42.4	1.19	89.88	11	3710	1	313	2	0	0	0
pH8_4_D_cluster_DBSCAN_round6_3	f__Enterobacteriaceae (UID5124)	134	1173	336	98.40	0.66	0.00	4726700	0	23	23	275608	275608	205508	205508	676594	676594	55.1	0.78	89.74	11	4401	11	1153	9	0	0	0
pH8_4_D_cluster_DBSCAN_round6_4	k__Bacteria (UID203)	5449	104	58	31.03	0.00	0.00	2367638	0	22	22	321672	321672	107619	107619	481982	481982	67.3	0.59	90.82	11	2132	82	22	0	0	0	0
pH8_4_D_cluster_DBSCAN_round6_9	o__Burkholderiales (UID4000)	193	427	214	12.30	0.00	0.00	480388	0	11	11	79582	79582	43671	43671	221076	221076	65.3	0.97	90.93	11	466	353	74	0	0	0	0
pH8_4_D_cluster_DBSCAN_round74_0	k__Bacteria (UID203)	5449	104	58	45.40	0.00	0.00	3546661	0	36	36	202011	202011	98518	98518	463409	463409	75.8	1.13	90.78	11	3198	70	34	0	0	0	0
pH8_4_D_cluster_DBSCAN_round7_7	k__Bacteria (UID203)	5449	104	58	33.10	5.17	100.00	2171695	0	23	23	92958	92958	94421	94421	246968	246968	75.7	0.55	91.04	11	1956	77	23	4	0	0	0
pH8_4_D_cluster_DBSCAN_round8_4	o__Burkholderiales (UID4000)	193	427	214	63.85	4.44	81.25	5785025	0	385	385	23624	23624	15026	15026	179022	179022	66.5	1.53	91.40	11	5665	191	220	16	0	0	0
pH8_4_E_cluster_DBSCAN_round180_0	o__Actinomycetales (UID1593)	69	400	198	15.44	0.17	0.00	943972	0	113	113	14257	14257	8353	8353	61256	61256	67.4	2.26	91.89	11	1050	311	88	1	0	0	0
pH8_4_E_cluster_DBSCAN_round1_10	o__Lactobacillales (UID375)	177	350	163	97.55	0.15	0.00	1745996	0	70	70	38161	38161	24942	24942	185915	185915	36.5	1.58	88.66	11	1708	6	343	1	0	0	0
pH8_4_E_cluster_DBSCAN_round1_11	o__Actinomycetales (UID1572)	580	286	171	98.05	0.00	0.00	2941135	0	65	65	62868	62868	45248	45248	152543	152543	68.5	1.44	92.12	11	2769	6	280	0	0	0	0
pH8_4_E_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250904	0	11	11	431034	431034	295536	295536	911799	911799	67.6	0.75	90.64	11	3083	0	528	1	0	0	0
pH8_4_E_cluster_DBSCAN_round1_6	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2880840	0	29	29	184193	184193	99339	99339	525827	525827	34.5	2.07	89.84	11	2633	2	508	1	0	0	0
pH8_4_E_cluster_DBSCAN_round1_7	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	16.79	10.56	5402608	0	218	218	225602	225602	24782	24782	488444	488444	55.9	5.41	89.63	11	5201	7	988	177	1	0	0
pH8_4_E_cluster_DBSCAN_round1_8	f__Moraxellaceae (UID4680)	86	689	365	99.43	1.31	0.00	4440656	0	42	42	184736	184736	105729	105729	448252	448252	37.8	1.76	84.97	11	4072	33	648	8	0	0	0
pH8_4_E_cluster_DBSCAN_round2_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	13.84	8.11	11110332	0	389	389	382626	382626	28561	28561	1696615	1696615	49.2	17.26	89.50	11	10325	1	282	31	2	0	0
pH8_4_E_cluster_DBSCAN_round2_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4134014	0	21	21	404055	404055	196857	196857	1398823	1398823	50.7	1.40	86.48	11	3696	0	346	3	0	0	0
pH8_4_E_cluster_DBSCAN_round2_10	k__Bacteria (UID1453)	901	171	117	63.82	4.99	25.00	862939	0	15	15	501309	501309	57529	57529	501309	501309	48.2	1.91	91.34	11	891	49	114	8	0	0	0
pH8_4_E_cluster_DBSCAN_round2_14	o__Actinomycetales (UID1572)	580	286	172	99.81	0.00	0.00	3664141	0	45	45	114184	114184	81425	81425	307122	307122	70.5	1.13	91.91	11	3240	1	285	0	0	0	0
pH8_4_E_cluster_DBSCAN_round2_16	p__Actinobacteria (UID1454)	732	206	120	93.31	3.47	0.00	3529131	0	100	100	49468	49468	35291	35291	144486	144486	72.2	1.17	90.77	11	3274	37	161	8	0	0	0
pH8_4_E_cluster_DBSCAN_round2_17	f__Micrococcaceae (UID1623)	39	457	218	86.91	4.05	73.33	3364272	0	301	301	16595	16595	11176	11176	109527	109527	66.6	1.43	90.65	11	3255	46	398	12	1	0	0
pH8_4_E_cluster_DBSCAN_round2_18	k__Bacteria (UID203)	5449	104	58	40.00	3.45	100.00	1226308	0	56	56	25856	25856	21898	21898	75978	75978	73.6	0.93	90.84	11	1106	75	27	2	0	0	0
pH8_4_E_cluster_DBSCAN_round2_22	o__Actinomycetales (UID1572)	580	286	171	5.85	0.00	0.00	89238	0	2	2	59073	59073	44619	44619	59073	59073	70.8	0.52	91.25	11	129	249	37	0	0	0	0
pH8_4_E_cluster_DBSCAN_round2_3	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4206881	0	15	15	530166	530166	280458	280458	879958	879958	42.4	0.91	89.86	11	3648	1	314	1	0	0	0
pH8_4_E_cluster_DBSCAN_round2_5	c__Betaproteobacteria (UID3959)	235	419	211	100.00	1.47	28.57	4387453	0	31	31	751648	751648	141530	141530	777695	777695	56.7	1.79	89.51	11	4001	0	412	7	0	0	0
pH8_4_E_cluster_DBSCAN_round2_8	c__Betaproteobacteria (UID3959)	235	419	211	99.34	0.47	0.00	4559901	0	37	37	196409	196409	123240	123240	655277	655277	60.3	1.64	90.67	11	4211	16	400	3	0	0	0
pH8_4_E_cluster_DBSCAN_round35_0	o__Actinomycetales (UID1572)	580	287	172	3.90	0.00	0.00	188030	0	16	16	16141	16141	11751	11751	36535	36535	68.6	2.64	86.69	11	191	251	36	0	0	0	0
pH8_4_E_cluster_DBSCAN_round3_11	o__Actinomycetales (UID1572)	580	286	171	88.01	0.58	0.00	3518121	0	82	82	58016	58016	42903	42903	138329	138329	69.9	0.89	91.18	11	3123	60	225	1	0	0	0
pH8_4_E_cluster_DBSCAN_round3_2	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	1.09	25.00	6167249	0	80	80	246023	246023	77090	77090	693999	693999	53.9	2.07	87.54	11	5911	0	345	4	0	0	0
pH8_4_E_cluster_DBSCAN_round3_3	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4091825	0	21	21	274378	274378	194848	194848	686569	686569	37.0	1.52	88.96	11	3520	12	302	2	0	0	0
pH8_4_E_cluster_DBSCAN_round3_9	c__Alphaproteobacteria (UID3305)	564	349	230	97.59	0.43	100.00	4033140	0	31	31	250511	250511	130101	130101	353404	353404	57.3	1.16	87.99	11	3771	21	327	1	0	0	0
pH8_4_E_cluster_DBSCAN_round450_4	o__Burkholderiales (UID4000)	193	427	214	47.65	8.47	0.00	3876138	0	307	307	26978	26978	12625	12625	155838	155838	66.9	2.86	91.37	11	3953	230	167	29	1	0	0
pH8_4_E_cluster_DBSCAN_round450_43	k__Bacteria (UID203)	5449	104	58	39.66	0.00	0.00	3252502	0	20	20	212021	212021	162625	162625	411684	411684	72.6	0.46	91.46	11	2907	74	30	0	0	0	0
pH8_4_E_cluster_DBSCAN_round450_7	o__Actinomycetales (UID1572)	580	286	171	36.58	3.85	20.00	2316528	0	392	392	5340	5340	5909	5909	94196	94196	68.0	2.45	90.20	11	2479	171	105	10	0	0	0
pH8_4_E_cluster_DBSCAN_round451_2	k__Bacteria (UID203)	5449	104	58	46.55	3.45	50.00	2091882	0	215	215	10423	10423	9729	9729	145175	145175	68.3	1.43	92.31	11	2146	74	28	2	0	0	0
pH8_4_E_cluster_DBSCAN_round4_10	o__Burkholderiales (UID4000)	193	427	214	56.13	3.98	93.75	4079637	0	241	241	30411	30411	16927	16927	193145	193145	66.1	1.34	90.68	11	4003	192	219	16	0	0	0
pH8_4_E_cluster_DBSCAN_round4_12	k__Bacteria (UID203)	5449	104	58	60.85	0.00	0.00	2005970	0	96	96	24247	24247	20895	20895	138273	138273	67.7	0.86	91.60	11	1982	61	43	0	0	0	0
pH8_4_E_cluster_DBSCAN_round4_18	k__Bacteria (UID203)	5449	104	58	21.55	0.00	0.00	976490	0	171	171	5762	5762	5710	5710	75695	75695	67.3	1.51	88.85	11	1095	89	15	0	0	0	0
pH8_4_E_cluster_DBSCAN_round4_2	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3720888	0	37	37	246548	246548	100564	100564	564390	564390	59.7	1.80	87.97	11	3258	1	284	2	0	0	0
pH8_4_E_cluster_DBSCAN_round4_26	k__Bacteria (UID203)	5449	103	57	64.91	0.00	0.00	2205549	0	126	126	20717	20717	17504	17504	61004	61004	68.7	0.76	93.79	11	2176	60	43	0	0	0	0
pH8_4_E_cluster_DBSCAN_round4_5	o__Actinomycetales (UID1809)	267	400	222	98.42	1.46	28.57	3680525	0	45	45	125038	125038	81789	81789	385073	385073	67.3	0.96	90.64	11	3413	4	389	7	0	0	0
pH8_4_E_cluster_DBSCAN_round4_7	o__Lactobacillales (UID544)	293	475	267	96.75	5.52	38.46	3547333	0	54	54	164424	164424	65691	65691	365091	365091	42.2	2.22	87.73	11	3397	38	413	23	1	0	0
pH8_4_E_cluster_DBSCAN_round4_8	o__Actinomycetales (UID1809)	267	400	222	97.30	0.90	0.00	2934583	0	42	42	107950	107950	69871	69871	257611	257611	69.7	0.69	90.58	11	2683	10	388	2	0	0	0
pH8_4_E_cluster_DBSCAN_round4_9	o__Lactobacillales (UID544)	293	473	265	97.26	0.13	100.00	3217065	0	84	84	64153	64153	38298	38298	202173	202173	43.0	1.71	88.82	11	2994	39	433	1	0	0	0
pH8_4_E_cluster_DBSCAN_round5_2	k__Bacteria (UID203)	5449	104	58	65.52	0.00	0.00	4980084	0	50	50	137834	137834	99601	99601	454846	454846	67.9	0.81	91.36	11	4582	62	42	0	0	0	0
pH8_4_E_cluster_DBSCAN_round6_4	k__Bacteria (UID203)	5449	104	58	43.10	1.72	100.00	1789015	0	18	18	96166	96166	99389	99389	219640	219640	73.4	0.52	92.08	11	1573	77	26	1	0	0	0
pH8_4_E_cluster_DBSCAN_round6_6	k__Bacteria (UID203)	5449	104	58	43.10	0.00	0.00	2059867	0	19	19	109134	109134	108414	108414	157707	157707	76.0	0.25	91.55	11	1888	75	29	0	0	0	0
pH8_4_E_cluster_DBSCAN_round79_0	k__Bacteria (UID203)	5449	104	58	38.51	0.00	0.00	3506208	0	26	26	221893	221893	134854	134854	792769	792769	75.7	1.76	90.85	11	3112	77	27	0	0	0	0
pH8_4_E_cluster_DBSCAN_round7_15	k__Bacteria (UID203)	5449	104	58	38.79	0.86	0.00	2878060	0	201	201	15906	15906	14318	14318	59046	59046	70.0	1.48	93.26	11	2866	79	24	1	0	0	0
pH8_4_E_cluster_DBSCAN_round80_7	k__Bacteria (UID203)	5449	104	58	33.97	4.31	100.00	1009252	0	30	30	34659	34659	33641	33641	59752	59752	75.9	0.93	92.17	11	918	78	22	4	0	0	0
pH8_4_E_cluster_DBSCAN_round81_1	k__Bacteria (UID203)	5449	104	58	32.76	5.17	100.00	2144401	0	10	10	236878	236878	214440	214440	348737	348737	76.1	0.46	91.41	11	1995	84	17	3	0	0	0
pH8_4_E_cluster_DBSCAN_round8_13	k__Bacteria (UID203)	5449	104	58	22.41	1.72	0.00	1305802	0	265	265	4675	4675	4927	4927	65687	65687	62.3	2.15	88.85	11	1506	85	18	1	0	0	0
pH8_4_E_cluster_DBSCAN_round8_53	k__Bacteria (UID203)	5449	104	58	31.35	0.00	0.00	2291229	0	420	420	5798	5798	5455	5455	14648	14648	74.8	1.69	91.36	11	2458	82	22	0	0	0	0
pH8_4_F_cluster_DBSCAN_round154_9	o__Burkholderiales (UID4000)	193	427	214	65.84	1.10	100.00	3985381	0	186	186	35162	35162	21426	21426	162454	162454	66.5	1.51	91.47	11	3796	180	232	14	1	0	0
pH8_4_F_cluster_DBSCAN_round176_0	o__Burkholderiales (UID4000)	193	427	214	7.01	0.00	0.00	205497	0	1	1	205497	205497	205497	205497	205497	205497	65.3	0.00	92.17	11	207	382	45	0	0	0	0
pH8_4_F_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4139566	0	17	17	779159	779159	243503	243503	1689333	1689333	50.7	1.38	86.45	11	3705	0	346	3	0	0	0
pH8_4_F_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.64	11	3084	0	528	1	0	0	0
pH8_4_F_cluster_DBSCAN_round1_7	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2882287	0	29	29	184064	184064	99389	99389	467305	467305	34.5	1.97	89.81	11	2635	2	508	1	0	0	0
pH8_4_F_cluster_DBSCAN_round1_9	f__Moraxellaceae (UID4680)	86	689	365	99.37	1.29	0.00	4429270	0	39	39	162683	162683	113571	113571	426062	426062	37.8	1.33	84.96	11	4065	34	648	7	0	0	0
pH8_4_F_cluster_DBSCAN_round2_4	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4096447	0	24	24	319231	319231	170685	170685	549003	549003	37.0	1.23	88.96	11	3523	12	302	2	0	0	0
pH8_4_F_cluster_DBSCAN_round3_0	c__Betaproteobacteria (UID3959)	235	419	211	99.76	137.46	3.39	22540395	0	1747	1747	31632	31632	12902	12902	1700368	1700368	62.4	14.15	89.21	11	22121	1	184	114	60	34	26
pH8_4_F_cluster_DBSCAN_round3_10	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1796318	0	17	17	121819	121819	105665	105665	446250	446250	36.4	0.75	88.37	11	1715	2	348	0	0	0	0
pH8_4_F_cluster_DBSCAN_round3_12	o__Actinomycetales (UID1572)	580	286	171	96.76	1.12	75.00	3921548	0	59	59	117906	117906	66466	66466	421495	421495	69.6	1.05	90.93	11	3462	29	253	4	0	0	0
pH8_4_F_cluster_DBSCAN_round3_15	o__Actinomycetales (UID1572)	580	286	171	97.32	2.05	0.00	4239034	0	44	44	136198	136198	96341	96341	370204	370204	68.9	0.82	91.41	11	3829	13	269	4	0	0	0
pH8_4_F_cluster_DBSCAN_round3_17	o__Actinomycetales (UID1572)	580	286	172	98.93	1.16	66.67	3608670	0	99	99	54819	54819	36451	36451	194976	194976	70.5	1.20	91.90	11	3232	3	280	3	0	0	0
pH8_4_F_cluster_DBSCAN_round3_24	k__Bacteria (UID203)	5449	104	58	29.31	1.72	100.00	1130400	0	244	244	4615	4615	4632	4632	12066	12066	32.8	1.67	91.25	11	1289	80	22	2	0	0	0
pH8_4_F_cluster_DBSCAN_round3_5	c__Betaproteobacteria (UID3959)	235	419	211	97.16	0.50	0.00	3964497	0	31	31	379038	379038	127887	127887	601689	601689	60.8	1.24	91.02	11	3641	11	404	4	0	0	0
pH8_4_F_cluster_DBSCAN_round4_1	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4271452	0	17	17	530166	530166	251261	251261	887656	887656	42.4	0.89	89.89	11	3705	1	314	1	0	0	0
pH8_4_F_cluster_DBSCAN_round4_11	o__Actinomycetales (UID1809)	267	400	222	98.42	1.46	28.57	3650699	0	42	42	149000	149000	86921	86921	391403	391403	67.3	0.92	90.72	11	3388	4	389	7	0	0	0
pH8_4_F_cluster_DBSCAN_round4_12	o__Actinomycetales (UID1572)	580	287	173	98.84	1.16	0.00	3351208	0	37	37	141812	141812	90573	90573	373805	373805	59.5	0.78	87.97	11	2926	2	283	2	0	0	0
pH8_4_F_cluster_DBSCAN_round4_15	o__Actinomycetales (UID1809)	267	400	222	88.06	0.45	0.00	2554178	0	29	29	145456	145456	88075	88075	257500	257500	69.8	0.57	90.85	11	2348	37	362	1	0	0	0
pH8_4_F_cluster_DBSCAN_round4_17	o__Lactobacillales (UID544)	293	473	265	98.33	0.00	0.00	3339766	0	63	63	159650	159650	53012	53012	220438	220438	42.8	1.68	88.75	11	3120	18	455	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_18	o__Actinomycetales (UID1572)	580	286	171	96.45	0.00	0.00	2769194	0	50	50	68952	68952	55383	55383	204782	204782	68.6	1.33	92.39	11	2598	20	266	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_19	c__Alphaproteobacteria (UID3305)	564	349	230	97.16	0.00	0.00	4233867	0	137	137	53471	53471	30904	30904	195553	195553	53.3	1.42	87.60	11	4099	22	327	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	2.88	28.57	6667408	0	18	18	569471	569471	370411	370411	810530	810530	39.8	0.69	89.15	11	5677	1	308	7	0	0	0
pH8_4_F_cluster_DBSCAN_round4_23	p__Actinobacteria (UID1454)	732	206	120	91.64	0.00	0.00	3078342	0	83	83	59593	59593	37088	37088	145546	145546	72.3	1.07	91.11	11	2831	25	181	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_26	f__Micrococcaceae (UID1623)	39	457	218	83.58	3.67	100.00	2888844	0	251	251	15635	15635	11509	11509	109536	109536	66.8	1.05	90.78	11	2734	67	377	13	0	0	0
pH8_4_F_cluster_DBSCAN_round4_28	k__Bacteria (UID203)	5449	104	58	24.61	3.45	100.00	824165	0	12	12	67461	67461	68680	68680	95828	95828	75.3	0.35	91.98	11	778	80	21	3	0	0	0
pH8_4_F_cluster_DBSCAN_round4_3	f__Enterobacteriaceae (UID5124)	134	1173	336	98.40	0.66	0.00	4727358	0	23	23	299411	299411	205537	205537	782474	782474	55.1	0.87	89.72	11	4397	11	1153	9	0	0	0
pH8_4_F_cluster_DBSCAN_round4_36	k__Bacteria (UID203)	5449	103	57	28.55	0.00	0.00	745178	0	123	123	6419	6419	6058	6058	61539	61539	68.2	1.97	91.15	11	811	81	22	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_44	o__Actinomycetales (UID1593)	69	400	198	62.92	0.13	0.00	2127250	0	121	121	19228	19228	17580	17580	49703	49703	68.7	1.08	93.16	11	2000	184	215	1	0	0	0
pH8_4_F_cluster_DBSCAN_round4_47	k__Bacteria (UID203)	5449	104	58	46.55	0.00	0.00	1934592	0	191	191	11845	11845	10128	10128	44129	44129	67.8	1.33	91.47	11	1977	76	28	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_5	f__Enterobacteriaceae (UID5066)	55	546	224	94.50	0.00	0.00	4942663	0	30	30	306278	306278	164755	164755	564335	564335	59.5	1.85	88.19	11	4533	54	492	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_6	c__Alphaproteobacteria (UID3305)	564	349	230	98.03	0.00	0.00	3957855	0	27	27	232209	232209	146587	146587	547820	547820	57.3	1.01	87.85	11	3701	20	329	0	0	0	0
pH8_4_F_cluster_DBSCAN_round4_69	c__Bacilli (UID284)	725	279	151	73.12	0.33	100.00	1892263	0	216	216	10728	10728	8760	8760	27954	27954	36.2	1.20	90.31	11	1972	103	175	1	0	0	0
pH8_4_F_cluster_DBSCAN_round5_1	o__Actinomycetales (UID1572)	580	286	171	77.83	8.19	88.24	4816011	0	28	28	194178	194178	172000	172000	604717	604717	73.0	0.43	91.55	11	4281	72	199	14	1	0	0
pH8_4_F_cluster_DBSCAN_round5_10	k__Bacteria (UID203)	5449	104	58	51.21	0.00	0.00	2501183	0	43	43	82518	82518	58167	58167	293879	293879	72.9	1.02	90.74	11	2194	69	35	0	0	0	0
pH8_4_F_cluster_DBSCAN_round5_100	k__Bacteria (UID203)	5449	104	58	49.14	0.00	0.00	511966	0	48	48	14303	14303	10665	10665	31019	31019	49.2	0.93	93.50	11	563	72	32	0	0	0	0
pH8_4_F_cluster_DBSCAN_round5_2	o__Burkholderiales (UID4000)	193	427	214	74.89	0.00	0.00	5106807	0	44	44	147612	147612	116063	116063	538210	538210	67.8	0.80	91.36	11	4654	138	289	0	0	0	0
pH8_4_F_cluster_DBSCAN_round5_3	k__Bacteria (UID1453)	901	171	117	63.82	5.98	11.11	927250	0	11	11	526664	526664	84295	84295	526664	526664	47.8	1.23	91.36	11	936	49	113	9	0	0	0
pH8_4_F_cluster_DBSCAN_round5_358	k__Bacteria (UID1453)	901	171	117	5.64	0.00	0.00	18282	0	3	3	6281	6281	6094	6094	7996	7996	47.8	0.05	91.28	11	36	143	28	0	0	0	0
pH8_4_F_cluster_DBSCAN_round5_4	o__Lactobacillales (UID544)	293	475	267	24.87	1.97	28.57	1978375	0	17	17	249160	249160	116375	116375	506043	506043	43.1	0.93	86.92	11	1887	358	110	7	0	0	0
pH8_4_F_cluster_DBSCAN_round60_0	k__Bacteria (UID203)	5449	104	58	50.86	5.17	100.00	3213869	0	37	37	153742	153742	86861	86861	385669	385669	76.0	1.99	91.10	11	2883	72	28	4	0	0	0
pH8_4_F_cluster_DBSCAN_round6_5	k__Bacteria (UID203)	5449	104	58	32.76	0.00	0.00	2267178	0	15	15	172283	172283	151145	151145	302155	302155	74.4	0.48	91.25	11	2099	85	19	0	0	0	0
pH8_4_F_cluster_DBSCAN_round6_9	o__Lactobacillales (UID544)	293	475	267	45.32	2.12	50.00	1277781	0	62	62	98419	98419	20609	20609	202025	202025	41.4	1.20	88.44	11	1283	267	198	10	0	0	0
pH8_4_F_cluster_DBSCAN_round7_3	o__Rhizobiales (UID3450)	238	513	244	40.76	7.96	10.81	4714541	0	593	593	11323	11323	7950	7950	334362	334362	60.1	4.48	88.24	11	5041	314	172	22	5	0	0
pH8_4_F_cluster_DBSCAN_round7_6	f__Enterobacteriaceae (UID5066)	55	546	224	6.22	0.00	0.00	242048	0	5	5	172320	172320	48409	48409	172320	172320	55.1	3.30	85.68	11	248	495	51	0	0	0	0
pH8_4_F_cluster_DBSCAN_round8_2	k__Bacteria (UID203)	5449	104	58	21.47	1.72	0.00	2318991	0	21	21	131958	131958	110428	110428	429851	429851	74.4	0.72	90.49	11	2076	84	19	1	0	0	0
pH8_5_B_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	94.50	73.34	2.29	16753556	0	1411	1411	22901	22901	11873	11873	1398823	1398823	62.2	8.99	88.58	11	16761	25	194	71	33	20	6
pH8_5_B_cluster_DBSCAN_round1_12	o__Actinomycetales (UID1572)	580	286	171	97.10	0.00	0.00	2872577	0	43	43	91236	91236	66804	66804	245932	245932	68.5	1.15	92.32	11	2713	17	269	0	0	0	0
pH8_5_B_cluster_DBSCAN_round1_13	o__Actinomycetales (UID1572)	580	286	172	96.71	0.29	100.00	3700288	0	137	137	42619	42619	27009	27009	139902	139902	70.4	1.52	91.81	11	3326	26	259	1	0	0	0
pH8_5_B_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3258544	0	11	11	457520	457520	296231	296231	911800	911800	67.6	0.82	90.65	11	3093	0	528	1	0	0	0
pH8_5_B_cluster_DBSCAN_round1_4	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2884531	0	25	25	193396	193396	115381	115381	843470	843470	34.5	2.45	89.83	11	2636	2	508	1	0	0	0
pH8_5_B_cluster_DBSCAN_round1_5	f__Enterobacteriaceae (UID5066)	55	546	224	99.43	6.68	16.00	5905600	0	197	197	245262	245262	29977	29977	701001	701001	59.0	3.81	88.40	11	5584	8	513	25	0	0	0
pH8_5_B_cluster_DBSCAN_round1_6	f__Moraxellaceae (UID4680)	86	689	365	99.46	1.29	0.00	4439518	0	42	42	141006	141006	105702	105702	697193	697193	37.8	1.64	84.98	11	4075	32	650	7	0	0	0
pH8_5_B_cluster_DBSCAN_round1_7	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4235388	0	24	24	440207	440207	176474	176474	665828	665828	68.9	0.70	91.38	11	3805	5	277	4	0	0	0
pH8_5_B_cluster_DBSCAN_round1_8	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4092387	0	26	26	324798	324798	157399	157399	564308	564308	37.0	1.41	88.96	11	3524	12	302	2	0	0	0
pH8_5_B_cluster_DBSCAN_round212_0	k__Bacteria (UID203)	5449	104	58	67.59	0.86	100.00	3771393	0	261	261	21518	21518	14449	14449	119692	119692	62.6	1.92	89.28	11	3696	58	45	1	0	0	0
pH8_5_B_cluster_DBSCAN_round213_0	k__Bacteria (UID203)	5449	104	58	54.47	6.90	100.00	2269584	0	288	288	9117	9117	7880	7880	37123	37123	63.8	1.57	89.71	11	2396	68	32	4	0	0	0
pH8_5_B_cluster_DBSCAN_round2_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4230162	0	11	11	658653	658653	384560	384560	1227270	1227270	56.7	1.12	89.67	11	3821	0	417	2	0	0	0
pH8_5_B_cluster_DBSCAN_round2_11	o__Lactobacillales (UID375)	177	350	163	98.16	0.00	0.00	1778582	0	16	16	254878	254878	111161	111161	444218	444218	36.4	1.28	88.54	11	1700	3	347	0	0	0	0
pH8_5_B_cluster_DBSCAN_round2_13	c__Alphaproteobacteria (UID3305)	564	349	230	95.87	1.61	50.00	5575558	0	234	234	40335	40335	23827	23827	334404	334404	53.7	1.50	87.74	11	5459	51	292	6	0	0	0
pH8_5_B_cluster_DBSCAN_round2_14	o__Actinomycetales (UID1572)	580	287	173	99.42	2.31	0.00	3998104	0	100	100	126845	126845	39981	39981	281527	281527	60.0	3.51	87.78	11	3553	1	282	4	0	0	0
pH8_5_B_cluster_DBSCAN_round2_16	p__Actinobacteria (UID1454)	732	206	120	96.14	1.94	25.00	3495330	0	89	89	49753	49753	39273	39273	187299	187299	72.1	1.12	90.75	11	3224	18	184	4	0	0	0
pH8_5_B_cluster_DBSCAN_round2_17	o__Actinomycetales (UID1593)	69	400	198	98.31	5.77	16.67	3358766	0	170	170	32369	32369	19757	19757	143455	143455	68.5	1.59	92.50	11	3167	13	365	21	1	0	0
pH8_5_B_cluster_DBSCAN_round2_18	o__Actinomycetales (UID1572)	580	286	171	91.35	0.29	100.00	3771101	0	180	180	30049	30049	20950	20950	138508	138508	69.7	1.27	90.98	11	3446	42	243	1	0	0	0
pH8_5_B_cluster_DBSCAN_round2_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	6.69	16.67	6967990	0	21	21	634540	634540	331809	331809	888655	888655	39.8	1.15	89.13	11	5970	1	299	15	1	0	0
pH8_5_B_cluster_DBSCAN_round2_21	f__Micrococcaceae (UID1623)	39	457	218	87.48	5.73	82.61	3492170	0	314	314	15441	15441	11121	11121	109527	109527	66.6	1.36	90.86	11	3363	41	395	20	1	0	0
pH8_5_B_cluster_DBSCAN_round2_26	k__Bacteria (UID203)	5449	104	58	31.90	0.00	0.00	1310208	0	259	259	4674	4674	5058	5058	54574	54574	35.1	2.05	86.97	11	1503	83	21	0	0	0	0
pH8_5_B_cluster_DBSCAN_round2_5	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4263732	0	20	20	417279	417279	213186	213186	629197	629197	42.4	1.16	89.86	11	3697	1	314	1	0	0	0
pH8_5_B_cluster_DBSCAN_round2_55	c__Bacilli (UID285)	586	325	181	25.61	0.18	0.00	642473	0	156	156	4018	4018	4118	4118	7547	7547	32.9	1.66	92.26	11	726	231	93	1	0	0	0
