Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
MES_4_C_cluster_DBSCAN_round45_0	k__Bacteria (UID203)	5449	104	58	55.17	0.00	0.00	3910975	0	49	49	119179	119179	79815	79815	459428	459428	75.8	0.83	90.87	11	3533	67	37	0	0	0	0
MES_4_C_cluster_DBSCAN_round46_0	k__Bacteria (UID203)	5449	104	58	39.66	0.00	0.00	3156429	0	21	21	164667	164667	150306	150306	273138	273138	76.3	0.63	90.97	11	2838	76	28	0	0	0	0
MES_4_C_cluster_DBSCAN_round47_3	k__Bacteria (UID203)	5449	104	58	35.17	5.17	75.00	1068191	0	52	52	21846	21846	20542	20542	37503	37503	75.4	1.31	91.02	11	1013	78	22	4	0	0	0
MES_4_C_cluster_DBSCAN_round4_2	c__Betaproteobacteria (UID3959)	235	419	211	100.00	4.43	10.00	4496630	0	92	92	296242	296242	48876	48876	878434	878434	57.1	5.07	89.95	11	4110	0	399	20	0	0	0
MES_4_C_cluster_DBSCAN_round4_23	k__Bacteria (UID203)	5449	104	58	33.78	0.00	0.00	1503703	0	286	286	5405	5405	5257	5257	16038	16038	36.0	1.43	89.84	11	1655	80	24	0	0	0	0
MES_4_C_cluster_DBSCAN_round4_5	o__Lactobacillales (UID544)	293	473	265	99.25	0.00	0.00	3570975	0	43	43	205546	205546	83045	83045	498226	498226	42.7	1.54	88.58	11	3270	2	471	0	0	0	0
MES_4_C_cluster_DBSCAN_round4_8	p__Actinobacteria (UID1454)	732	206	120	99.72	0.42	0.00	3602131	0	58	58	90784	90784	62105	62105	208739	208739	72.2	0.95	90.88	11	3263	1	204	1	0	0	0
MES_4_C_cluster_DBSCAN_round5_1	f__Enterobacteriaceae (UID5066)	55	546	224	99.04	0.00	0.00	5126102	0	28	28	331636	331636	183075	183075	1126702	1126702	59.4	2.00	88.11	11	4700	32	514	0	0	0	0
MES_4_C_cluster_DBSCAN_round5_2	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	1.56	35.71	4860084	0	21	21	399878	399878	231432	231432	753102	753102	55.1	0.68	89.60	11	4530	7	1152	14	0	0	0
MES_4_C_cluster_DBSCAN_round6_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	67.11	4.18	16866811	0	1156	1156	39894	39894	14590	14590	1262613	1262613	53.1	15.55	89.50	11	16410	1	207	68	23	13	4
MES_4_C_cluster_DBSCAN_round6_2	o__Lactobacillales (UID544)	293	475	267	66.46	2.72	0.00	2858556	0	14	14	268923	268923	204182	204182	536640	536640	42.6	0.90	87.33	11	2734	157	309	8	1	0	0
MES_4_C_cluster_DBSCAN_round6_5	o__Actinomycetales (UID1809)	267	400	222	88.93	0.68	50.00	2506961	0	28	28	145456	145456	89534	89534	377182	377182	69.8	0.60	90.76	11	2280	38	360	2	0	0	0
MES_4_C_cluster_DBSCAN_round6_6	o__Actinomycetales (UID1809)	267	400	222	93.09	1.46	28.57	3362171	0	42	42	104852	104852	80051	80051	344766	344766	67.4	0.72	90.73	11	3138	39	354	7	0	0	0
MES_4_C_cluster_DBSCAN_round7_4	k__Bacteria (UID203)	5449	104	58	37.93	0.00	0.00	1394335	0	13	13	156374	156374	107256	107256	271226	271226	38.8	0.31	87.37	11	1398	78	26	0	0	0	0
MES_4_C_cluster_DBSCAN_round8_8	p__Bacteroidetes (UID2605)	350	316	210	71.70	1.46	0.00	3038687	0	521	521	6382	6382	5832	5832	23523	23523	37.5	2.95	89.62	11	3045	108	203	5	0	0	0
MES_4_C_cluster_DBSCAN_round9_1	o__Lactobacillales (UID544)	293	475	267	68.29	3.87	53.85	2672614	0	38	38	119752	119752	70331	70331	485718	485718	39.9	0.72	87.25	11	2589	177	285	13	0	0	0
MES_4_D_cluster_DBSCAN_round133_36	k__Bacteria (UID203)	5449	104	58	32.76	0.00	0.00	1239616	0	130	130	18015	18015	9535	9535	143839	143839	41.1	1.17	89.12	11	1233	81	23	0	0	0	0
MES_4_D_cluster_DBSCAN_round186_10	k__Bacteria (UID203)	5449	104	58	23.62	0.00	0.00	636405	0	90	90	7753	7753	7071	7071	12090	12090	76.0	1.65	90.37	11	663	88	16	0	0	0	0
MES_4_D_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4139029	0	19	19	673121	673121	217843	217843	976930	976930	50.7	1.39	86.45	11	3706	0	346	3	0	0	0
MES_4_D_cluster_DBSCAN_round273_5	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	956952	0	6	6	846316	846316	159492	159492	846316	846316	50.5	8.29	91.20	11	966	48	123	0	0	0	0
MES_4_D_cluster_DBSCAN_round274_520	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	807656	0	1	1	807656	807656	807656	807656	807656	807656	48.1	0.00	91.88	11	822	49	122	0	0	0	0
MES_4_D_cluster_DBSCAN_round275_6	o__Actinomycetales (UID1572)	580	288	173	81.02	17.24	76.09	4832658	0	115	115	99877	99877	42023	42023	423634	423634	76.2	1.31	91.00	11	4391	82	168	34	4	0	0
MES_4_D_cluster_DBSCAN_round276_1	c__Betaproteobacteria (UID3959)	235	419	211	19.50	0.71	0.00	1724394	0	363	363	4389	4389	4750	4750	21388	21388	61.4	5.13	88.42	11	1907	315	102	2	0	0	0
MES_4_D_cluster_DBSCAN_round277_92	root (UID1)	5656	56	24	16.67	0.00	0.00	2732261	0	13	13	245429	245429	210173	210173	512112	512112	74.4	0.35	91.23	11	2508	52	4	0	0	0	0
MES_4_D_cluster_DBSCAN_round278_6	k__Bacteria (UID203)	5449	104	58	45.98	3.45	50.00	3693256	0	122	122	40170	40170	30272	30272	272309	272309	75.4	1.23	91.76	11	3498	74	28	2	0	0	0
MES_4_D_cluster_DBSCAN_round2_1	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4301821	0	21	21	290723	290723	204848	204848	1028214	1028214	68.9	0.72	91.39	11	3847	5	277	4	0	0	0
MES_4_D_cluster_DBSCAN_round2_11	f__Moraxellaceae (UID4680)	86	689	365	98.75	1.50	11.11	4424759	0	61	61	125947	125947	72537	72537	312649	312649	37.8	1.68	84.92	11	4083	52	628	9	0	0	0
MES_4_D_cluster_DBSCAN_round2_14	k__Bacteria (UID203)	5449	104	58	26.88	1.72	0.00	5293839	0	743	743	7716	7716	7124	7124	64258	64258	67.6	2.99	90.20	11	5593	85	18	1	0	0	0
MES_4_D_cluster_DBSCAN_round2_15	o__Actinomycetales (UID1572)	580	286	171	93.09	0.12	100.00	2774162	0	213	213	17762	17762	13024	13024	54311	54311	68.5	1.82	92.28	11	2753	35	250	1	0	0	0
MES_4_D_cluster_DBSCAN_round2_2	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2883807	0	25	25	206045	206045	115352	115352	985902	985902	34.5	2.09	89.82	11	2637	2	508	1	0	0	0
MES_4_D_cluster_DBSCAN_round2_3	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250837	0	10	10	457520	457520	325083	325083	911800	911800	67.6	0.76	90.63	11	3083	0	528	1	0	0	0
MES_4_D_cluster_DBSCAN_round2_6	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4201105	0	16	16	548684	548684	262569	262569	803977	803977	56.7	1.50	89.72	11	3802	0	417	2	0	0	0
MES_4_D_cluster_DBSCAN_round2_7	o__Actinomycetales (UID1572)	580	286	171	98.83	0.29	0.00	4470805	0	18	18	476315	476315	248378	248378	796503	796503	72.6	0.40	91.64	11	4043	2	283	1	0	0	0
MES_4_D_cluster_DBSCAN_round2_8	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1823913	0	15	15	443211	443211	121594	121594	570730	570730	36.5	0.87	88.39	11	1741	2	337	11	0	0	0
MES_4_D_cluster_DBSCAN_round33_0	p__Actinobacteria (UID1454)	732	206	120	7.19	0.00	0.00	171199	0	21	21	8596	8596	8152	8152	24288	24288	70.4	3.23	88.90	11	173	171	35	0	0	0	0
MES_4_D_cluster_DBSCAN_round3_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	22.01	1.41	10252810	0	473	473	402625	402625	21676	21676	1408468	1408468	42.8	19.88	88.74	11	9650	1	271	35	6	3	0
MES_4_D_cluster_DBSCAN_round3_10	f__Micrococcaceae (UID1623)	39	457	218	91.15	8.72	87.50	3872402	0	333	333	16847	16847	11628	11628	109527	109527	66.3	1.88	90.46	11	3803	29	398	29	1	0	0
MES_4_D_cluster_DBSCAN_round3_15	c__Betaproteobacteria (UID3959)	235	419	211	75.19	0.23	0.00	3418514	0	500	500	7753	7753	6837	6837	26794	26794	60.3	3.16	90.77	11	3523	125	292	2	0	0	0
MES_4_D_cluster_DBSCAN_round3_22	k__Bacteria (UID203)	5449	104	58	43.26	0.00	0.00	2067179	0	386	386	5498	5498	5355	5355	19827	19827	72.5	1.90	90.87	11	2155	75	29	0	0	0	0
MES_4_D_cluster_DBSCAN_round3_7	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.48	0.00	4060738	0	35	35	174981	174981	116021	116021	364896	364896	37.0	1.45	89.03	11	3502	12	303	1	0	0	0
MES_4_D_cluster_DBSCAN_round3_8	o__Lactobacillales (UID544)	293	473	265	97.21	0.13	0.00	3325949	0	97	97	60155	60155	34288	34288	242453	242453	42.9	1.47	88.67	11	3115	16	456	1	0	0	0
MES_4_D_cluster_DBSCAN_round3_9	o__Actinomycetales (UID1593)	69	400	198	93.05	3.79	0.00	3515501	0	197	197	26953	26953	17845	17845	142407	142407	68.2	1.98	92.26	11	3350	29	352	19	0	0	0
MES_4_D_cluster_DBSCAN_round4_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	1.60	26.32	4880371	0	54	54	474417	474417	90377	90377	887471	887471	55.0	1.91	89.38	11	4583	7	1147	19	0	0	0
MES_4_D_cluster_DBSCAN_round4_10	o__Actinomycetales (UID1572)	580	288	173	22.69	3.85	80.77	907069	0	26	26	31953	31953	34887	34887	224705	224705	73.7	1.04	89.96	11	813	214	64	2	8	0	0
MES_4_D_cluster_DBSCAN_round4_14	k__Bacteria (UID203)	5449	104	58	46.55	0.00	0.00	1895565	0	166	166	13256	13256	11419	11419	59047	59047	58.5	0.93	90.43	11	1833	74	30	0	0	0	0
MES_4_D_cluster_DBSCAN_round4_4	o__Burkholderiales (UID4000)	193	427	214	87.38	0.93	50.00	6174416	0	65	65	304407	304407	94991	94991	489260	489260	67.7	0.74	91.31	11	5675	84	341	2	0	0	0
MES_4_D_cluster_DBSCAN_round4_5	c__Alphaproteobacteria (UID3305)	564	349	230	97.83	1.09	66.67	4123388	0	42	42	265668	265668	98175	98175	420804	420804	53.4	0.87	88.25	11	3929	5	341	3	0	0	0
MES_4_D_cluster_DBSCAN_round4_64	o__Lactobacillales (UID544)	293	475	267	1.49	0.00	0.00	23672	0	3	3	8684	8684	7890	7890	9760	9760	40.3	0.48	90.11	11	38	442	33	0	0	0	0
MES_4_D_cluster_DBSCAN_round4_9	o__Burkholderiales (UID4000)	193	427	214	36.34	2.34	80.00	3472464	0	503	503	7006	7006	6903	6903	281518	281518	66.4	1.67	91.50	11	3686	261	161	5	0	0	0
MES_4_D_cluster_DBSCAN_round4_98	k__Bacteria (UID203)	5449	103	57	23.92	0.00	0.00	958505	0	232	232	4154	4154	4131	4131	7227	7227	70.3	1.65	90.64	11	1043	81	22	0	0	0	0
MES_4_D_cluster_DBSCAN_round55_0	k__Bacteria (UID203)	5449	104	58	55.17	6.03	100.00	3765852	0	68	68	98957	98957	55380	55380	489364	489364	75.8	1.54	90.87	11	3403	67	32	5	0	0	0
MES_4_D_cluster_DBSCAN_round5_11	o__Actinomycetales (UID1809)	267	400	222	25.26	0.00	0.00	1124320	0	28	28	54775	54775	40154	40154	163348	163348	67.0	0.58	89.60	11	1037	306	94	0	0	0	0
MES_4_D_cluster_DBSCAN_round5_4	o__Lactobacillales (UID544)	293	475	267	29.19	3.00	25.00	1890932	0	24	24	220630	220630	78788	78788	408146	408146	43.4	0.85	86.96	11	1814	336	129	9	1	0	0
MES_4_D_cluster_DBSCAN_round5_6	o__Actinomycetales (UID1809)	267	400	222	93.24	0.45	0.00	2837207	0	38	38	90402	90402	74663	74663	377182	377182	69.7	0.60	90.84	11	2572	23	376	1	0	0	0
MES_4_D_cluster_DBSCAN_round5_8	o__Actinomycetales (UID1809)	267	400	222	50.75	0.56	0.00	1480352	0	20	20	98553	98553	74017	74017	218141	218141	67.9	0.70	92.21	11	1354	204	194	2	0	0	0
MES_4_D_cluster_DBSCAN_round6_3	k__Bacteria (UID203)	5449	102	57	28.07	0.00	0.00	1100794	0	57	57	27682	27682	19312	19312	307471	307471	66.5	2.20	88.98	11	1114	73	29	0	0	0	0
MES_4_D_cluster_DBSCAN_round6_8	o__Actinomycetales (UID1572)	580	286	171	53.55	11.94	3.33	2757293	0	460	460	6438	6438	5994	5994	24348	24348	69.4	1.67	92.26	11	2817	129	131	24	2	0	0
MES_4_D_cluster_DBSCAN_round6_9	k__Bacteria (UID203)	5449	104	58	44.83	0.00	0.00	3622246	0	546	546	7268	7268	6634	6634	22493	22493	60.4	2.41	89.07	11	3801	72	32	0	0	0	0
MES_4_D_cluster_DBSCAN_round7_3	k__Bacteria (UID203)	5449	104	58	22.41	1.72	0.00	3225416	0	318	318	11751	11751	10142	10142	380450	380450	55.4	1.96	85.96	11	3370	87	15	2	0	0	0
MES_5_A_cluster_DBSCAN_round10_10	c__Alphaproteobacteria (UID3305)	564	349	230	12.12	0.06	100.00	202884	0	19	19	14279	14279	10678	10678	26745	26745	54.0	0.75	87.01	11	205	298	50	1	0	0	0
MES_5_A_cluster_DBSCAN_round1_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.26	0.00	4689536	0	28	28	260544	260544	167483	167483	847378	847378	55.1	2.53	89.72	11	4358	7	1163	3	0	0	0
MES_5_A_cluster_DBSCAN_round2_0	c__Alphaproteobacteria (UID3305)	564	349	230	95.40	88.69	3.39	17347640	0	1837	1837	12965	12965	9443	9443	1194677	1194677	60.7	11.32	88.05	11	17305	20	191	65	42	26	5
MES_5_A_cluster_DBSCAN_round2_13	o__Actinomycetales (UID1572)	580	286	171	98.10	0.00	0.00	2937815	0	64	64	89921	89921	45903	45903	238810	238810	68.5	1.19	92.14	11	2760	16	270	0	0	0	0
MES_5_A_cluster_DBSCAN_round2_4	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4215955	0	19	19	243441	243441	221892	221892	789186	789186	68.9	0.62	91.39	11	3780	5	277	4	0	0	0
MES_5_A_cluster_DBSCAN_round2_5	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250908	0	11	11	424067	424067	295537	295537	663610	663610	67.6	0.78	90.64	11	3085	0	528	1	0	0	0
MES_5_A_cluster_DBSCAN_round2_6	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1826190	0	17	17	550357	550357	107422	107422	569927	569927	36.4	1.17	88.21	11	1743	2	337	11	0	0	0
MES_5_A_cluster_DBSCAN_round2_7	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2882778	0	33	33	129472	129472	87356	87356	525726	525726	34.5	2.19	89.81	11	2634	2	508	1	0	0	0
MES_5_A_cluster_DBSCAN_round2_8	o__Actinomycetales (UID1572)	580	286	171	97.37	0.29	0.00	4190415	0	27	27	226322	226322	155200	155200	476323	476323	72.6	0.57	91.67	11	3770	6	279	1	0	0	0
MES_5_A_cluster_DBSCAN_round2_9	o__Burkholderiales (UID4000)	193	427	214	99.53	2.69	40.00	7080614	0	248	248	207436	207436	28550	28550	453084	453084	67.4	1.72	91.20	11	6605	1	416	10	0	0	0
MES_5_A_cluster_DBSCAN_round330_1	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	850379	0	3	3	658546	658546	283459	283459	658546	658546	48.6	0.76	91.97	11	842	48	123	0	0	0	0
MES_5_A_cluster_DBSCAN_round331_1041	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	807681	0	1	1	807681	807681	807681	807681	807681	807681	48.1	0.00	91.81	11	819	49	122	0	0	0	0
MES_5_A_cluster_DBSCAN_round332_15	o__Lactobacillales (UID544)	293	475	267	54.38	2.06	12.50	2991977	0	514	514	6066	6066	5820	5820	40770	40770	38.8	2.64	87.19	11	3334	236	231	8	0	0	0
MES_5_A_cluster_DBSCAN_round3_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4223105	0	16	16	751644	751644	263944	263944	878437	878437	56.7	1.79	89.67	11	3827	0	417	2	0	0	0
MES_5_A_cluster_DBSCAN_round3_13	c__Betaproteobacteria (UID3959)	235	419	211	43.41	0.24	0.00	1896826	0	399	399	4790	4790	4753	4753	18125	18125	60.3	3.23	90.52	11	2055	237	181	1	0	0	0
MES_5_A_cluster_DBSCAN_round3_19	o__Actinomycetales (UID1572)	580	287	173	32.03	0.00	0.00	1416180	0	319	319	4510	4510	4439	4439	11431	11431	59.9	2.06	88.16	11	1426	194	93	0	0	0	0
MES_5_A_cluster_DBSCAN_round3_7	o__Lactobacillales (UID544)	293	473	265	94.72	1.07	0.00	3283088	0	110	110	48468	48468	29846	29846	177492	177492	43.1	1.57	88.77	11	3065	19	448	6	0	0	0
MES_5_A_cluster_DBSCAN_round3_8	f__Micrococcaceae (UID1623)	39	457	218	90.46	7.72	60.00	3895176	0	342	342	16594	16594	11389	11389	109683	109683	66.2	1.98	90.48	11	3856	35	398	21	1	1	1
MES_5_A_cluster_DBSCAN_round4_1	p__Bacteroidetes (UID2605)	350	316	210	99.84	6.69	16.67	6848795	0	24	24	539775	539775	285366	285366	810520	810520	39.8	1.08	89.07	11	5833	1	299	15	1	0	0
MES_5_A_cluster_DBSCAN_round4_3	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.48	0.00	4173885	0	36	36	179605	179605	115941	115941	358349	358349	37.1	1.31	89.00	11	3624	12	303	1	0	0	0
MES_5_A_cluster_DBSCAN_round4_40	o__Actinomycetales (UID1572)	580	288	173	3.47	0.00	0.00	19614	0	2	2	10858	10858	9807	9807	10858	10858	69.5	0.11	93.66	11	26	252	36	0	0	0	0
MES_5_A_cluster_DBSCAN_round5_11	c__Alphaproteobacteria (UID3305)	564	349	230	71.82	0.22	0.00	2803063	0	105	105	34291	34291	26695	26695	133535	133535	53.6	0.94	88.45	11	2658	117	230	2	0	0	0
MES_5_A_cluster_DBSCAN_round5_2	o__Lactobacillales (UID544)	293	475	267	68.41	6.51	38.46	3071608	0	48	48	195168	195168	63991	63991	356304	356304	42.6	1.08	87.65	11	2947	143	308	23	1	0	0
MES_5_A_cluster_DBSCAN_round5_3	o__Actinomycetales (UID1593)	69	400	198	97.44	0.56	0.00	3124874	0	37	37	111448	111448	84456	84456	336760	336760	68.5	0.84	92.34	11	2840	21	377	2	0	0	0
MES_5_A_cluster_DBSCAN_round5_5	o__Actinomycetales (UID1809)	267	400	222	80.42	0.56	0.00	2648477	0	35	35	107477	107477	75670	75670	294524	294524	67.6	0.62	91.29	11	2423	92	306	2	0	0	0
MES_5_A_cluster_DBSCAN_round5_6	o__Actinomycetales (UID1809)	267	400	222	84.46	0.45	0.00	2418993	0	27	27	119759	119759	89592	89592	257500	257500	69.8	0.50	90.74	11	2179	47	352	1	0	0	0
MES_5_A_cluster_DBSCAN_round60_0	k__Bacteria (UID203)	5449	104	58	20.69	0.00	0.00	2053985	0	74	74	32588	32588	27756	27756	174713	174713	76.2	1.21	90.76	11	1821	90	14	0	0	0	0
MES_5_A_cluster_DBSCAN_round61_2	k__Bacteria (UID203)	5449	104	58	47.13	1.72	100.00	1610694	0	52	52	34253	34253	30974	30974	68579	68579	75.4	1.34	90.77	11	1483	71	32	1	0	0	0
MES_5_A_cluster_DBSCAN_round6_2	root (UID1)	5656	56	24	12.50	0.00	0.00	2438230	0	10	10	310763	310763	243823	243823	332028	332028	74.3	0.21	91.43	11	2242	53	3	0	0	0	0
MES_5_A_cluster_DBSCAN_round7_6	o__Actinomycetales (UID1809)	267	400	222	27.23	1.35	50.00	1336758	0	54	54	45025	45025	24754	24754	112583	112583	67.7	1.56	89.23	11	1286	296	98	6	0	0	0
MES_5_A_cluster_DBSCAN_round7_7	o__Actinomycetales (UID1572)	580	286	171	88.01	2.34	0.00	3616808	0	199	199	23441	23441	18174	18174	92517	92517	69.8	1.35	90.95	11	3333	56	224	6	0	0	0
MES_5_A_cluster_DBSCAN_round8_3	k__Bacteria (UID203)	5449	104	58	20.69	5.17	100.00	3993800	0	38	38	111363	111363	105100	105100	219129	219129	76.1	0.97	90.77	11	3664	89	12	3	0	0	0
MES_5_A_cluster_DBSCAN_round8_41	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	2047710	0	310	310	7188	7188	6605	6605	19320	19320	58.0	1.24	89.46	11	2104	86	18	0	0	0	0
MES_5_A_cluster_DBSCAN_round9_6	o__Actinomycetales (UID1593)	69	400	198	31.59	1.77	11.11	1675676	0	321	321	5018	5018	5220	5220	57024	57024	67.8	2.26	92.50	11	1826	269	122	9	0	0	0
MES_5_B_cluster_DBSCAN_round10_2	o__Lactobacillales (UID544)	293	475	267	35.37	4.31	61.54	2184810	0	227	227	12341	12341	9624	9624	205100	205100	38.8	3.66	85.59	11	2272	302	160	13	0	0	0
MES_5_B_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	27.71	2.11	7043734	0	318	318	187045	187045	22150	22150	1689333	1689333	56.9	10.32	88.25	11	6777	0	278	64	5	1	1
MES_5_B_cluster_DBSCAN_round296_1	k__Bacteria (UID203)	5449	104	58	31.03	1.72	100.00	2366775	0	37	37	66946	66946	63966	63966	171044	171044	76.0	0.59	91.82	11	2171	85	18	1	0	0	0
MES_5_B_cluster_DBSCAN_round2_1	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4237916	0	15	15	440188	440188	282527	282527	1028228	1028228	68.9	0.68	91.41	11	3807	5	277	4	0	0	0
MES_5_B_cluster_DBSCAN_round2_10	o__Actinomycetales (UID1572)	580	286	171	99.42	0.39	50.00	4395556	0	20	20	301736	301736	219777	219777	486374	486374	72.5	0.58	91.64	11	3953	1	283	2	0	0	0
MES_5_B_cluster_DBSCAN_round2_11	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2890070	0	28	28	193396	193396	103216	103216	475685	475685	34.5	2.17	89.83	11	2641	2	508	1	0	0	0
MES_5_B_cluster_DBSCAN_round2_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250663	0	11	11	424067	424067	295514	295514	911537	911537	67.6	0.73	90.63	11	3084	0	528	1	0	0	0
MES_5_B_cluster_DBSCAN_round3_10	o__Actinomycetales (UID1572)	580	286	171	97.61	0.58	100.00	2941190	0	49	49	86547	86547	60024	60024	238725	238725	68.4	1.49	92.14	11	2766	20	265	1	0	0	0
MES_5_B_cluster_DBSCAN_round3_5	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1826095	0	15	15	550237	550237	121739	121739	570659	570659	36.4	1.04	88.32	11	1742	2	337	11	0	0	0
MES_5_B_cluster_DBSCAN_round3_8	f__Moraxellaceae (UID4680)	86	689	365	98.94	2.25	27.27	4587413	0	48	48	162617	162617	95571	95571	405956	405956	37.8	1.75	85.04	11	4196	43	635	11	0	0	0
MES_5_B_cluster_DBSCAN_round400_4	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	846312	0	1	1	846312	846312	846312	846312	846312	846312	48.6	0.00	91.91	11	838	48	123	0	0	0	0
MES_5_B_cluster_DBSCAN_round401_498	k__Bacteria (UID1453)	901	171	117	63.82	0.00	0.00	807768	0	3	3	633646	633646	269256	269256	633646	633646	48.1	0.31	91.83	11	820	49	122	0	0	0	0
MES_5_B_cluster_DBSCAN_round4_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4232921	0	16	16	660451	660451	264557	264557	1162771	1162771	56.7	0.98	89.70	11	3828	0	417	2	0	0	0
MES_5_B_cluster_DBSCAN_round4_10	o__Actinomycetales (UID1572)	580	286	171	29.27	0.00	0.00	903633	0	19	19	62797	62797	47559	47559	355513	355513	67.2	1.01	90.95	11	901	197	89	0	0	0	0
MES_5_B_cluster_DBSCAN_round4_13	o__Actinomycetales (UID1572)	580	286	171	85.09	0.58	0.00	3477643	0	60	60	76937	76937	57960	57960	198970	198970	69.9	0.81	91.13	11	3089	62	223	1	0	0	0
MES_5_B_cluster_DBSCAN_round4_15	f__Micrococcaceae (UID1623)	39	457	218	87.37	6.50	81.82	3475323	0	294	294	16593	16593	11820	11820	109527	109527	66.6	1.23	90.65	11	3355	49	388	19	1	0	0
MES_5_B_cluster_DBSCAN_round4_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	2.88	28.57	6869727	0	24	24	486107	486107	286238	286238	810520	810520	39.8	1.82	89.17	11	5877	1	308	7	0	0	0
MES_5_B_cluster_DBSCAN_round4_31	c__Betaproteobacteria (UID3959)	235	419	211	65.98	0.24	0.00	2893394	0	497	497	6090	6090	5821	5821	21411	21411	60.8	2.85	91.24	11	3056	158	260	1	0	0	0
MES_5_B_cluster_DBSCAN_round4_32	o__Actinomycetales (UID1572)	580	287	173	64.56	0.58	0.00	2270070	0	407	407	5656	5656	5577	5577	19059	19059	59.9	1.82	88.40	11	2216	109	177	1	0	0	0
MES_5_B_cluster_DBSCAN_round4_36	o__Actinomycetales (UID1572)	580	288	173	38.48	0.58	0.00	1343518	0	276	276	4849	4849	4867	4867	15169	15169	72.7	1.72	91.33	11	1439	167	119	2	0	0	0
MES_5_B_cluster_DBSCAN_round4_4	o__Burkholderiales (UID4000)	193	427	214	99.53	21.97	87.84	9353566	0	572	572	237832	237832	16352	16352	736366	736366	67.3	1.75	91.32	11	9068	1	354	71	1	0	0
MES_5_B_cluster_DBSCAN_round4_6	o__Actinomycetales (UID1593)	69	400	198	81.41	0.51	0.00	2760591	0	26	26	137717	137717	106176	106176	560521	560521	68.8	0.54	92.91	11	2444	95	304	1	0	0	0
MES_5_B_cluster_DBSCAN_round4_7	o__Lactobacillales (UID544)	293	473	265	97.74	0.38	0.00	3500465	0	38	38	217946	217946	92117	92117	540019	540019	42.7	1.51	88.53	11	3191	7	465	1	0	0	0
MES_5_B_cluster_DBSCAN_round4_9	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.48	0.00	4064961	0	35	35	174955	174955	116141	116141	364900	364900	37.0	1.35	89.02	11	3506	12	303	1	0	0	0
MES_5_B_cluster_DBSCAN_round5_10	o__Actinomycetales (UID1809)	267	400	222	87.61	0.45	0.00	2704722	0	30	30	119422	119422	90157	90157	257500	257500	69.7	0.64	90.85	11	2461	38	361	1	0	0	0
MES_5_B_cluster_DBSCAN_round5_11	k__Bacteria (UID203)	5449	104	58	46.55	0.00	0.00	1559399	0	20	20	77770	77770	77969	77969	208383	208383	73.9	0.47	90.63	11	1402	73	31	0	0	0	0
MES_5_B_cluster_DBSCAN_round5_12	o__Actinomycetales (UID1809)	267	400	222	69.80	0.56	0.00	2236362	0	30	30	84109	84109	74545	74545	188486	188486	67.7	0.66	91.62	11	2023	139	259	2	0	0	0
MES_5_B_cluster_DBSCAN_round5_2	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.48	0.00	4703192	0	25	25	299411	299411	188127	188127	753102	753102	55.1	0.86	89.67	11	4383	7	1161	5	0	0	0
