Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
G05_4_D_cluster_DBSCAN_round4_5	o__Lactobacillales (UID544)	293	475	267	68.41	13.48	52.83	3331777	0	101	101	199122	199122	32987	32987	536640	536640	42.4	1.58	87.83	11	3288	131	297	44	3	0	0
G05_4_D_cluster_DBSCAN_round4_7	c__Alphaproteobacteria (UID3305)	564	349	230	97.19	0.43	25.00	4968655	0	95	95	193402	193402	52301	52301	494598	494598	53.8	1.22	87.95	11	4771	50	295	4	0	0	0
G05_4_D_cluster_DBSCAN_round4_77	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	1409593	0	219	219	6908	6908	6436	6436	21504	21504	63.1	1.40	90.09	11	1485	85	19	0	0	0	0
G05_4_D_cluster_DBSCAN_round4_8	k__Bacteria (UID203)	5449	104	58	27.59	0.00	0.00	1027098	0	76	76	69389	69389	13514	13514	485718	485718	39.6	1.06	88.51	11	1030	85	19	0	0	0	0
G05_4_D_cluster_DBSCAN_round4_82	k__Bacteria (UID203)	5449	103	57	33.33	0.00	0.00	1275999	0	148	148	9411	9411	8621	8621	20630	20630	70.4	1.07	91.50	11	1218	78	25	0	0	0	0
G05_4_D_cluster_DBSCAN_round4_9	o__Actinomycetales (UID1809)	267	400	222	87.30	0.56	0.00	2721576	0	25	25	163348	163348	108863	108863	342430	342430	67.6	0.52	91.13	11	2466	49	349	2	0	0	0
G05_4_D_cluster_DBSCAN_round52_0	k__Bacteria (UID203)	5449	104	58	41.38	1.72	100.00	3221447	0	71	71	59759	59759	45372	45372	533974	533974	76.0	1.78	90.87	11	2898	77	25	2	0	0	0
G05_4_D_cluster_DBSCAN_round53_4	k__Bacteria (UID203)	5449	104	58	22.41	1.72	100.00	2038974	0	199	199	11688	11688	10246	10246	32531	32531	74.8	1.38	91.23	11	2033	91	12	1	0	0	0
G05_4_D_cluster_DBSCAN_round5_11	k__Bacteria (UID203)	5449	104	58	20.85	0.00	0.00	3801543	0	433	433	10679	10679	8779	8779	64035	64035	67.4	2.41	89.72	11	4021	82	22	0	0	0	0
G05_4_D_cluster_DBSCAN_round5_17	k__Bacteria (UID203)	5449	104	58	48.28	1.72	0.00	3084068	0	392	392	8920	8920	7867	7867	43091	43091	69.7	2.19	92.61	11	3370	74	29	1	0	0	0
G05_4_D_cluster_DBSCAN_round5_22	k__Bacteria (UID203)	5449	104	58	48.62	0.00	0.00	2675671	0	401	401	7740	7740	6672	6672	30325	30325	57.7	1.37	88.75	11	2758	74	30	0	0	0	0
G05_4_D_cluster_DBSCAN_round6_41	k__Bacteria (UID203)	5449	104	58	16.07	0.00	0.00	679880	0	51	51	13149	13149	13330	13330	20406	20406	76.2	1.16	91.11	11	619	80	24	0	0	0	0
G05_4_D_cluster_DBSCAN_round7_6	k__Bacteria (UID203)	5449	104	58	34.48	5.17	0.00	3209000	0	637	637	4969	4969	5037	5037	81849	81849	59.6	5.44	87.06	11	3564	81	20	3	0	0	0
G05_4_E_cluster_DBSCAN_round11_7	o__Lactobacillales (UID544)	293	473	265	2.54	0.00	0.00	56426	0	5	5	19097	19097	11285	11285	21993	21993	40.9	0.33	90.10	11	63	439	34	0	0	0	0
G05_4_E_cluster_DBSCAN_round18_0	c__Gammaproteobacteria (UID4443)	356	451	270	10.43	0.00	0.00	391421	0	92	92	4233	4233	4254	4254	9480	9480	53.8	9.09	91.33	11	431	383	68	0	0	0	0
G05_4_E_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	97.73	67.30	2.35	13179039	0	1133	1133	22805	22805	11631	11631	1689333	1689333	58.9	12.82	88.86	11	13260	9	215	76	32	11	6
G05_4_E_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3250747	0	9	9	457520	457520	361194	361194	1052342	1052342	67.6	0.74	90.64	11	3083	0	528	1	0	0	0
G05_4_E_cluster_DBSCAN_round1_10	o__Actinomycetales (UID1572)	580	286	171	97.86	0.10	100.00	2910029	0	120	120	35921	35921	24250	24250	122188	122188	68.5	1.61	92.26	11	2781	8	277	1	0	0	0
G05_4_E_cluster_DBSCAN_round1_11	o__Actinomycetales (UID1593)	69	400	198	59.29	2.04	0.00	2248199	0	387	387	5954	5954	5809	5809	77099	77099	68.7	1.58	92.69	11	2284	171	218	11	0	0	0
G05_4_E_cluster_DBSCAN_round1_6	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.26	0.00	4689049	0	24	24	265797	265797	195377	195377	489306	489306	55.1	2.50	89.70	11	4356	7	1163	3	0	0	0
G05_4_E_cluster_DBSCAN_round1_7	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2883024	0	26	26	193485	193485	110885	110885	466180	466180	34.5	2.20	89.83	11	2636	2	508	1	0	0	0
G05_4_E_cluster_DBSCAN_round1_8	f__Moraxellaceae (UID4680)	86	689	365	99.28	2.25	27.27	4584958	0	43	43	154732	154732	106626	106626	425967	425967	37.8	1.29	85.03	11	4191	40	638	11	0	0	0
G05_4_E_cluster_DBSCAN_round1_9	o__Lactobacillales (UID375)	177	350	163	97.85	0.22	50.00	1782315	0	38	38	74307	74307	46903	46903	315479	315479	36.4	1.28	88.50	11	1719	5	343	2	0	0	0
G05_4_E_cluster_DBSCAN_round210_3	o__Actinomycetales (UID1572)	580	288	173	38.01	1.16	50.00	1936007	0	293	293	7153	7153	6607	6607	23047	23047	73.6	1.99	90.74	11	1900	189	97	2	0	0	0
G05_4_E_cluster_DBSCAN_round2_10	o__Actinomycetales (UID1572)	580	286	172	95.74	0.00	0.00	3464266	0	20	20	224271	224271	173213	173213	513135	513135	70.5	0.95	91.91	11	3056	10	276	0	0	0	0
G05_4_E_cluster_DBSCAN_round2_11	o__Actinomycetales (UID1572)	580	287	173	99.42	3.76	11.11	4267802	0	142	142	134219	134219	30054	30054	507745	507745	60.2	3.86	87.96	11	3893	1	281	3	2	0	0
G05_4_E_cluster_DBSCAN_round2_13	f__Micrococcaceae (UID1623)	39	457	218	84.81	3.67	87.50	3406463	0	302	302	16080	16080	11279	11279	109536	109536	66.6	1.37	90.68	11	3274	51	390	16	0	0	0
G05_4_E_cluster_DBSCAN_round2_7	o__Actinomycetales (UID1572)	580	286	171	90.84	0.29	0.00	4211817	0	25	25	380644	380644	168472	168472	652109	652109	72.5	0.89	91.63	11	3822	21	264	1	0	0	0
G05_4_E_cluster_DBSCAN_round2_9	p__Bacteroidetes (UID2605)	350	316	210	95.56	0.95	50.00	4104673	0	21	21	364900	364900	195460	195460	571648	571648	37.0	1.30	88.94	11	3534	12	302	2	0	0	0
G05_4_E_cluster_DBSCAN_round3_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4223107	0	11	11	779102	779102	383918	383918	945170	945170	56.7	0.69	89.70	11	3810	0	417	2	0	0	0
G05_4_E_cluster_DBSCAN_round3_10	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.22	0.00	4048059	0	20	20	424298	424298	202402	202402	607911	607911	53.5	0.72	88.45	11	3832	0	348	1	0	0	0
G05_4_E_cluster_DBSCAN_round3_12	c__Betaproteobacteria (UID3959)	235	419	211	95.15	0.53	0.00	4746885	0	90	90	140063	140063	52743	52743	291392	291392	60.2	4.24	90.17	11	4409	26	389	3	1	0	0
G05_4_E_cluster_DBSCAN_round3_13	o__Actinomycetales (UID1572)	580	288	173	84.68	4.91	10.00	3343999	0	202	202	22812	22812	16554	16554	252438	252438	72.8	1.42	91.10	11	3138	41	239	7	1	0	0
G05_4_E_cluster_DBSCAN_round3_14	o__Lactobacillales (UID544)	293	473	265	94.99	0.50	0.00	3224929	0	78	78	74568	74568	41345	41345	204468	204468	42.9	1.46	88.86	11	2959	35	434	4	0	0	0
G05_4_E_cluster_DBSCAN_round3_16	o__Actinomycetales (UID1572)	580	286	171	7.19	0.00	0.00	412139	0	8	8	65151	65151	51517	51517	88828	88828	66.9	1.11	89.35	11	461	243	43	0	0	0	0
G05_4_E_cluster_DBSCAN_round3_17	f__Comamonadaceae (UID4119)	39	693	323	78.56	1.83	25.00	4003450	0	273	273	20811	20811	14664	14664	84010	84010	69.5	1.78	92.92	11	4003	182	499	12	0	0	0
G05_4_E_cluster_DBSCAN_round3_2	p__Bacteroidetes (UID2605)	350	316	210	99.52	0.48	100.00	4202745	0	21	21	492588	492588	200130	200130	879543	879543	42.5	1.12	89.92	11	3646	1	314	1	0	0	0
G05_4_E_cluster_DBSCAN_round3_46	k__Bacteria (UID203)	5449	104	58	25.00	1.72	0.00	1433960	0	328	328	4309	4309	4371	4371	10385	10385	69.4	1.54	91.43	11	1536	88	15	1	0	0	0
G05_4_E_cluster_DBSCAN_round3_6	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.74	6.25	6784176	0	18	18	569471	569471	376898	376898	810514	810514	39.8	0.74	89.09	11	5816	1	301	13	1	0	0
G05_4_E_cluster_DBSCAN_round462_196	k__Bacteria (UID203)	5449	104	58	46.55	0.00	0.00	2798844	0	20	20	190799	190799	139942	139942	364051	364051	76.3	0.52	90.96	11	2546	73	31	0	0	0	0
G05_4_E_cluster_DBSCAN_round463_12	k__Bacteria (UID203)	5449	104	58	29.66	1.72	100.00	2088284	0	469	469	4383	4383	4452	4452	12699	12699	74.8	1.92	91.16	11	2290	83	19	2	0	0	0
G05_4_E_cluster_DBSCAN_round49_0	k__Bacteria (UID203)	5449	104	58	31.03	1.72	0.00	1916058	0	397	397	4724	4724	4826	4826	28023	28023	63.0	2.32	88.69	11	2167	84	19	1	0	0	0
G05_4_E_cluster_DBSCAN_round4_1	o__Actinomycetales (UID1809)	267	400	222	98.87	1.46	28.57	3436277	0	28	28	212671	212671	122724	122724	844978	844978	67.2	0.78	90.57	11	3239	3	390	7	0	0	0
G05_4_E_cluster_DBSCAN_round4_10	o__Lactobacillales (UID544)	293	475	267	57.47	4.40	35.29	2818737	0	49	49	144187	144187	57525	57525	385561	385561	42.8	1.12	87.45	11	2683	210	250	14	1	0	0
G05_4_E_cluster_DBSCAN_round4_11	o__Actinomycetales (UID1809)	267	400	222	88.06	0.45	0.00	2534569	0	26	26	145456	145456	97483	97483	377182	377182	69.7	0.54	90.82	11	2324	37	362	1	0	0	0
G05_4_E_cluster_DBSCAN_round4_15	o__Burkholderiales (UID4000)	193	427	214	6.54	0.00	0.00	274413	0	18	18	143284	143284	15245	15245	143284	143284	63.2	1.42	89.54	11	284	362	65	0	0	0	0
G05_4_E_cluster_DBSCAN_round4_2	o__Burkholderiales (UID4000)	193	427	214	89.16	2.87	100.00	5923862	0	38	38	246777	246777	155891	155891	825155	825155	67.7	0.65	91.19	11	5427	73	344	10	0	0	0
G05_4_E_cluster_DBSCAN_round4_28	o__Actinomycetales (UID1593)	69	400	198	8.08	0.00	0.00	138981	0	3	3	73363	73363	46327	46327	73363	73363	68.0	0.65	92.56	11	161	342	58	0	0	0	0
G05_4_E_cluster_DBSCAN_round4_5	c__Alphaproteobacteria (UID3305)	564	349	230	97.87	0.00	0.00	4011670	0	22	22	341792	341792	182348	182348	667482	667482	57.3	0.98	87.89	11	3745	31	318	0	0	0	0
G05_4_E_cluster_DBSCAN_round4_6	o__Actinomycetales (UID1593)	69	400	198	68.41	0.00	0.00	2421435	0	9	9	386331	386331	269048	269048	618635	618635	68.4	0.40	93.77	11	2309	154	246	0	0	0	0
G05_4_E_cluster_DBSCAN_round4_7	o__Actinomycetales (UID1572)	580	286	171	89.59	0.00	0.00	3535555	0	31	31	186513	186513	114050	114050	499536	499536	69.7	0.71	91.02	11	3134	52	234	0	0	0	0
G05_4_E_cluster_DBSCAN_round5_28	k__Bacteria (UID203)	5449	104	58	40.52	4.31	100.00	1970553	0	177	177	12055	12055	11133	11133	30675	30675	76.1	1.33	91.93	11	1941	76	26	1	1	0	0
G05_4_E_cluster_DBSCAN_round638_6	k__Bacteria (UID203)	5449	104	58	27.59	3.45	0.00	931122	0	205	205	4530	4530	4542	4542	13865	13865	68.0	1.53	91.00	11	1038	82	20	2	0	0	0
G05_4_E_cluster_DBSCAN_round78_0	o__Actinomycetales (UID1572)	580	288	173	75.20	1.83	50.00	3920733	0	24	24	273655	273655	163363	163363	773801	773801	75.8	0.67	91.01	11	3531	92	192	4	0	0	0
G05_4_E_cluster_DBSCAN_round80_1	k__Bacteria (UID203)	5449	104	58	24.14	0.00	0.00	1100670	0	8	8	124584	124584	137583	137583	347092	347092	75.9	0.42	90.64	11	981	86	18	0	0	0	0
G05_4_E_cluster_DBSCAN_round8_0	k__Bacteria (UID1453)	901	171	117	63.82	4.62	14.29	895801	0	17	17	813046	813046	52694	52694	813046	813046	48.1	0.75	91.53	11	920	49	115	7	0	0	0
G05_4_F_cluster_DBSCAN_round122_0	k__Bacteria (UID203)	5449	104	58	36.54	0.00	0.00	2923940	0	391	391	8504	8504	7478	7478	37007	37007	69.3	2.67	91.94	11	3167	77	27	0	0	0	0
G05_4_F_cluster_DBSCAN_round177_59	k__Bacteria (UID203)	5449	104	58	24.45	1.72	100.00	574404	0	87	87	7760	7760	6602	6602	14570	14570	73.9	1.40	90.46	11	587	84	19	1	0	0	0
G05_4_F_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4128576	0	18	18	538583	538583	229365	229365	1689333	1689333	50.7	1.23	86.44	11	3689	0	346	3	0	0	0
G05_4_F_cluster_DBSCAN_round1_11	f__Moraxellaceae (UID4680)	86	689	365	99.04	1.43	12.50	4440927	0	51	51	154734	154734	87077	87077	287756	287756	37.8	1.89	85.00	11	4082	30	651	8	0	0	0
G05_4_F_cluster_DBSCAN_round1_13	o__Actinomycetales (UID1572)	580	286	171	97.47	0.00	0.00	2868072	0	128	128	32060	32060	22406	22406	150346	150346	68.6	1.69	92.32	11	2771	7	279	0	0	0	0
G05_4_F_cluster_DBSCAN_round1_15	o__Lactobacillales (UID375)	177	350	163	86.41	0.36	50.00	1504523	0	190	190	9220	9220	7918	7918	38378	38378	36.6	1.83	88.46	11	1577	56	292	2	0	0	0
G05_4_F_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3255251	0	10	10	457520	457520	325525	325525	916214	916214	67.6	0.75	90.51	11	3084	0	528	1	0	0	0
G05_4_F_cluster_DBSCAN_round1_9	o__Burkholderiales (UID4000)	193	427	214	99.53	11.83	87.18	8451979	0	517	517	114917	114917	16348	16348	379672	379672	67.3	1.84	91.25	11	8129	1	389	36	1	0	0
G05_4_F_cluster_DBSCAN_round257_7	k__Bacteria (UID203)	5449	104	58	25.63	1.72	100.00	590338	0	70	70	10261	10261	8433	8433	15948	15948	76.0	1.41	90.37	11	615	84	19	1	0	0	0
G05_4_F_cluster_DBSCAN_round2_0	p__Bacteroidetes (UID2605)	350	316	210	96.85	92.92	5.57	19243883	0	1290	1290	46968	46968	14917	14917	1878062	1878062	59.2	11.06	89.42	11	17870	18	173	62	26	23	14
G05_4_F_cluster_DBSCAN_round2_5	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2914564	0	33	33	162281	162281	88320	88320	525726	525726	34.5	1.92	89.80	11	2674	2	508	1	0	0	0
G05_4_F_cluster_DBSCAN_round2_8	o__Actinomycetales (UID1572)	580	286	171	95.91	0.29	0.00	4231504	0	30	30	181680	181680	141050	141050	462598	462598	72.6	0.62	91.74	11	3810	9	276	1	0	0	0
G05_4_F_cluster_DBSCAN_round355_784	k__Bacteria (UID1453)	901	171	117	64.25	0.00	0.00	840435	0	7	7	152690	152690	120062	120062	229059	229059	48.6	0.53	92.50	11	845	48	123	0	0	0	0
G05_4_F_cluster_DBSCAN_round355_785	k__Bacteria (UID1453)	901	171	117	63.65	0.00	0.00	803980	0	11	11	94102	94102	73089	73089	196202	196202	48.1	1.22	91.75	11	824	50	121	0	0	0	0
G05_4_F_cluster_DBSCAN_round35_0	p__Actinobacteria (UID1454)	732	206	120	6.48	0.00	0.00	180363	0	11	11	33371	33371	16396	16396	79577	79577	69.5	2.52	87.33	11	184	169	37	0	0	0	0
G05_4_F_cluster_DBSCAN_round3_10	o__Actinomycetales (UID1572)	580	286	171	94.98	3.22	0.00	4367185	0	91	91	71931	71931	47991	47991	209072	209072	69.0	0.93	91.27	11	4020	14	266	6	0	0	0
G05_4_F_cluster_DBSCAN_round3_11	p__Bacteroidetes (UID2605)	350	316	210	97.43	0.71	100.00	4022099	0	120	120	52400	52400	33517	33517	173063	173063	42.6	1.31	89.94	11	3562	14	300	2	0	0	0
G05_4_F_cluster_DBSCAN_round3_4	p__Bacteroidetes (UID2605)	350	316	210	95.56	3.49	0.00	4538199	0	82	82	274378	274378	55343	55343	564438	564438	36.6	3.69	88.38	11	4057	12	294	10	0	0	0
G05_4_F_cluster_DBSCAN_round3_7	o__Actinomycetales (UID1572)	580	286	172	96.03	0.00	0.00	3568010	0	56	56	77860	77860	63714	63714	301013	301013	70.4	1.18	91.79	11	3194	14	272	0	0	0	0
G05_4_F_cluster_DBSCAN_round436_1	c__Alphaproteobacteria (UID3305)	564	349	230	2.35	0.04	100.00	23923	0	3	3	8353	8353	7974	7974	10351	10351	56.4	0.69	87.88	11	26	317	31	1	0	0	0
G05_4_F_cluster_DBSCAN_round4_12	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3631153	0	75	75	93889	93889	48415	48415	220900	220900	59.6	1.17	87.83	11	3196	1	284	2	0	0	0
G05_4_F_cluster_DBSCAN_round4_13	o__Lactobacillales (UID544)	293	473	265	95.31	0.57	50.00	3091511	0	67	67	68613	68613	46141	46141	161865	161865	43.1	1.27	88.77	11	2865	48	423	2	0	0	0
G05_4_F_cluster_DBSCAN_round4_14	f__Micrococcaceae (UID1623)	39	457	218	88.40	2.21	62.50	3431989	0	257	257	21025	21025	13354	13354	115989	115989	66.6	1.28	90.60	11	3281	41	408	8	0	0	0
G05_4_F_cluster_DBSCAN_round4_2	f__Enterobacteriaceae (UID5124)	134	1173	336	98.40	0.66	0.00	4727176	0	21	21	299411	299411	225103	225103	753192	753192	55.1	0.89	89.72	11	4397	11	1153	9	0	0	0
G05_4_F_cluster_DBSCAN_round4_6	f__Enterobacteriaceae (UID5066)	55	546	224	99.08	0.45	0.00	5127682	0	34	34	255326	255326	150814	150814	453046	453046	59.4	2.15	88.14	11	4713	29	516	1	0	0	0
G05_4_F_cluster_DBSCAN_round4_7	c__Alphaproteobacteria (UID3305)	564	349	230	96.13	0.43	0.00	6019229	0	98	98	147480	147480	61420	61420	366317	366317	53.8	1.59	87.61	11	5785	35	312	2	0	0	0
G05_4_F_cluster_DBSCAN_round4_8	c__Alphaproteobacteria (UID3305)	564	349	230	97.62	1.96	40.00	3981500	0	36	36	203610	203610	110597	110597	353406	353406	57.3	1.17	87.94	11	3719	48	296	5	0	0	0
G05_4_F_cluster_DBSCAN_round4_9	p__Actinobacteria (UID1454)	732	206	120	91.45	0.42	100.00	3144760	0	55	55	94463	94463	57177	57177	236441	236441	72.4	0.89	91.03	11	2835	39	166	1	0	0	0
G05_4_F_cluster_DBSCAN_round5_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4207731	0	14	14	501391	501391	300552	300552	878434	878434	56.7	0.85	89.75	11	3799	0	417	2	0	0	0
G05_4_F_cluster_DBSCAN_round5_2	o__Actinomycetales (UID1572)	580	286	171	80.53	0.00	0.00	2923186	0	16	16	243486	243486	182699	182699	635017	635017	69.9	0.62	91.43	11	2562	73	213	0	0	0	0
G05_4_F_cluster_DBSCAN_round5_3	o__Actinomycetales (UID1809)	267	400	222	81.31	1.01	33.33	2697724	0	18	18	213935	213935	149873	149873	511814	511814	67.5	0.39	90.88	11	2465	69	328	3	0	0	0
G05_4_F_cluster_DBSCAN_round5_30	k__Bacteria (UID203)	5449	103	57	56.94	0.00	0.00	1791084	0	75	75	26167	26167	23881	23881	57640	57640	68.9	0.81	93.52	11	1645	59	44	0	0	0	0
G05_4_F_cluster_DBSCAN_round5_36	o__Actinomycetales (UID1572)	580	286	171	4.85	0.00	0.00	52313	0	1	1	52313	52313	52313	52313	52313	52313	67.1	0.00	88.79	11	61	247	39	0	0	0	0
G05_4_F_cluster_DBSCAN_round5_9	o__Actinomycetales (UID1809)	267	400	222	88.06	0.45	0.00	2534827	0	27	27	145456	145456	93882	93882	257500	257500	69.7	0.54	90.83	11	2324	37	362	1	0	0	0
G05_4_F_cluster_DBSCAN_round68_4	k__Bacteria (UID203)	5449	103	57	42.62	1.75	100.00	2157399	0	289	289	8257	8257	7465	7465	24543	24543	69.0	1.17	93.72	11	2325	74	28	1	0	0	0
G05_4_F_cluster_DBSCAN_round69_1	o__Actinomycetales (UID1593)	69	400	198	35.38	0.59	0.00	1614585	0	201	201	9398	9398	8032	8032	65469	65469	67.2	2.61	90.71	11	1702	252	142	6	0	0	0
G05_4_F_cluster_DBSCAN_round6_14	k__Bacteria (UID203)	5449	104	58	35.34	5.17	100.00	1561164	0	24	24	66075	66075	65048	65048	126624	126624	75.9	0.57	91.00	11	1443	75	27	1	1	0	0
G05_4_F_cluster_DBSCAN_round6_51	o__Lactobacillales (UID544)	293	475	267	3.36	0.00	0.00	74532	0	3	3	45581	45581	24844	24844	45581	45581	41.4	0.43	88.85	11	81	435	40	0	0	0	0
G05_4_F_cluster_DBSCAN_round6_6	o__Lactobacillales (UID544)	293	475	267	34.61	1.97	12.50	2106588	0	29	29	121746	121746	72640	72640	234620	234620	43.2	1.04	87.07	11	1997	321	146	8	0	0	0
G05_4_F_cluster_DBSCAN_round7_10	c__Betaproteobacteria (UID3959)	235	419	211	76.11	1.45	50.00	3742004	0	532	532	7733	7733	7033	7033	37334	37334	60.4	3.02	90.49	11	3875	94	319	6	0	0	0
G05_4_F_cluster_DBSCAN_round7_5	o__Lactobacillales (UID544)	293	475	267	63.82	4.71	17.39	2093871	0	73	73	105226	105226	28683	28683	162334	162334	40.1	1.82	88.50	11	2164	166	286	23	0	0	0
G05_4_F_cluster_DBSCAN_round8_8	k__Bacteria (UID203)	5449	104	58	37.07	0.00	0.00	2548364	0	62	62	50625	50625	41102	41102	153431	153431	74.5	0.81	91.64	11	2302	80	24	0	0	0	0
G05_5_A_cluster_DBSCAN_round10_5	o__Actinomycetales (UID1572)	580	286	171	17.54	0.58	0.00	766045	0	48	48	23006	23006	15959	15959	89477	89477	71.0	1.59	89.13	11	797	233	51	2	0	0	0
G05_5_A_cluster_DBSCAN_round12_14	k__Bacteria (UID203)	5449	104	58	49.48	8.62	60.00	2987523	0	438	438	7508	7508	6820	6820	26588	26588	62.9	1.83	89.86	11	3117	71	28	5	0	0	0
G05_5_A_cluster_DBSCAN_round13_1	k__Bacteria (UID203)	5449	104	58	19.72	1.72	100.00	3669496	0	303	303	46123	46123	12110	12110	334404	334404	56.3	4.76	86.08	11	3916	82	21	1	0	0	0
G05_5_A_cluster_DBSCAN_round16_0	o__Lactobacillales (UID544)	293	475	267	12.05	0.56	100.00	492404	0	87	87	5805	5805	5659	5659	21721	21721	39.5	3.12	89.17	11	530	392	80	3	0	0	0
G05_5_A_cluster_DBSCAN_round1_0	c__Alphaproteobacteria (UID3305)	564	349	230	96.50	42.37	4.49	9947503	0	476	476	156036	156036	20898	20898	1689333	1689333	62.0	7.62	88.67	11	9372	16	240	71	17	4	1
G05_5_A_cluster_DBSCAN_round1_3	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3255269	0	10	10	457520	457520	325526	325526	916232	916232	67.6	0.75	90.51	11	3083	0	528	1	0	0	0
G05_5_A_cluster_DBSCAN_round1_7	f__Moraxellaceae (UID4680)	86	689	365	99.40	1.29	0.00	4430940	0	40	40	173284	173284	110773	110773	697193	697193	37.8	1.34	84.95	11	4067	38	644	7	0	0	0
G05_5_A_cluster_DBSCAN_round1_9	o__Actinomycetales (UID1572)	580	286	171	98.05	0.00	0.00	2900484	0	35	35	120251	120251	82870	82870	238784	238784	68.5	1.13	92.26	11	2729	8	278	0	0	0	0
G05_5_A_cluster_DBSCAN_round293_1	k__Bacteria (UID203)	5449	104	58	33.10	0.86	100.00	1112949	0	101	101	13066	13066	11019	11019	35834	35834	75.5	1.43	90.55	11	1174	80	23	1	0	0	0
G05_5_A_cluster_DBSCAN_round2_10	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1795155	0	17	17	122149	122149	105597	105597	446896	446896	36.4	0.81	88.40	11	1714	2	348	0	0	0	0
G05_5_A_cluster_DBSCAN_round2_14	k__Bacteria (UID203)	5449	104	58	48.43	0.00	0.00	3541131	0	332	332	13967	13967	10666	10666	73933	73933	67.6	1.50	89.60	11	3479	67	37	0	0	0	0
G05_5_A_cluster_DBSCAN_round2_7	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	10.60	95.65	3242336	0	29	29	317716	317716	111804	111804	525826	525826	34.6	2.06	89.49	11	2961	2	465	43	1	0	0
G05_5_A_cluster_DBSCAN_round369_321	k__Bacteria (UID203)	5449	103	57	21.69	0.00	0.00	344890	0	30	30	11128	11128	11496	11496	50635	50635	68.6	0.94	92.98	11	360	79	24	0	0	0	0
G05_5_A_cluster_DBSCAN_round3_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.74	6.25	6789285	0	17	17	569471	569471	399369	399369	1398766	1398766	39.8	0.81	89.09	11	5818	1	301	13	1	0	0
G05_5_A_cluster_DBSCAN_round3_1	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4214329	0	12	12	658407	658407	351194	351194	1162782	1162782	56.7	1.14	89.70	11	3806	0	417	2	0	0	0
G05_5_A_cluster_DBSCAN_round3_10	f__Enterobacteriaceae (UID5066)	55	546	224	95.89	1.16	18.18	5001768	0	30	30	299020	299020	166725	166725	564234	564234	59.4	1.85	88.22	11	4600	46	489	11	0	0	0
G05_5_A_cluster_DBSCAN_round3_12	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3590390	0	47	47	113003	113003	76391	76391	507734	507734	59.6	0.92	87.87	11	3129	1	284	2	0	0	0
G05_5_A_cluster_DBSCAN_round3_14	o__Burkholderiales (UID4000)	193	427	214	99.18	27.90	84.09	9644228	0	630	630	85943	85943	15308	15308	454601	454601	67.2	1.78	91.28	11	9396	4	337	85	1	0	0
G05_5_A_cluster_DBSCAN_round3_16	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4213737	0	27	27	224502	224502	156064	156064	408688	408688	68.9	0.71	91.41	11	3774	5	277	4	0	0	0
G05_5_A_cluster_DBSCAN_round3_18	o__Actinomycetales (UID1572)	580	286	172	97.48	0.10	0.00	2956648	0	28	28	178684	178684	105594	105594	361568	361568	70.8	0.74	92.23	11	2630	7	278	1	0	0	0
G05_5_A_cluster_DBSCAN_round3_21	c__Betaproteobacteria (UID3959)	235	419	211	99.23	1.81	33.33	4881855	0	137	137	78526	78526	35633	35633	191214	191214	60.4	1.91	90.30	11	4575	9	401	9	0	0	0
G05_5_A_cluster_DBSCAN_round3_25	f__Micrococcaceae (UID1623)	39	457	218	89.51	5.66	88.89	3666254	0	321	321	16994	16994	11421	11421	109527	109527	66.5	1.52	90.61	11	3525	37	402	18	0	0	0
G05_5_A_cluster_DBSCAN_round3_28	c__Bacilli (UID285)	586	325	181	42.05	1.01	0.00	1776863	0	300	300	5761	5761	5922	5922	65416	65416	32.8	1.67	87.24	11	2013	191	131	3	0	0	0
